Intercept,Lighting,Age,AgeLight
-9.73585898875891,-5.37947855654496,0.141609026701553,-0.265896687494755
-6.11065979227823,4.46837988832628,0.267148490100105,-0.0887567740442335
-3.17850553179066,9.34472108860316,0.401600939102139,0.255690742518269
