Intercept,Het,Homo,Age,HetAge,HomoAge
-4.92548648813099,-0.263585633652131,-0.0766307372983129,0.190667046090082,-0.098649789510869,-0.160262144586691
-4.04016223239823,1.60694398080027,3.06357540993786,0.240103661569937,-0.0418436309592731,-0.0969550677048634
-3.0055192625694,3.17958979273349,4.82482713718875,0.263838039107087,0.0303181918887807,0.00715167895301511
