Intercept,Lighting,Age,AgeLight
-9.74341915684239,-6.2479211229376,0.143028060732268,-0.26136215241678
-6.13537460023732,4.27327693799459,0.268376002620843,-0.0811568843592579
-3.19855341996786,9.08424840558053,0.402997885595115,0.288505411996482
